filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file1547.txt.txt,"I'm on Ecstapin 150mg.  I've been taking Ecstapin for 5 years. I'm struggling with depression again and I'm going up to 300mg.  I guess my body is metabolizing the drug. It has worked very, very well for most of the 5 years.
",42,Yes,['ecstapin'],No,[],Yes,"['150mg.', '300mg.']","I 'm Ecstapin 150mg . I 've take Ecstapin 5 year . I 'm struggle depression I 'm go 300mg . I guess body metabolize drug . It work , well 5 year ."
file1871.txt.txt,"I was just wondering how long it took everyone before they started to feel better on this medication?  I've been on it for 2 weeks and it hasn't helped yet.  The Dr. sais hang in there and give this med a chance
",42,No,[],No,[],No,[],I wonder long take everyone start feel well medication ? I 've 2 week n't help yet . The Dr. sais hang give med chance
file415.txt.txt,"This medicine has seem to turn my life around, it has helped A LOT!!!
",14,No,[],No,[],No,[],"This medicine seem turn life around , help A LO ! ! !"
file1105.txt.txt,"I used to take Cenerol but it made me numb when it came to my feelings.  So I stopped taking it.  I started Abidal and and also take Revinor AR and between the two, I feel like a new person - no more depression and no more anxiety.
",48,Yes,"['abidal', 'cenerol', 'revinor']",No,[],No,[],"I use take general make numb come feeling . So I stop take . I start abidal also take Reasnor AR two , I feel like new person - depression anxiety ."
file393.txt.txt,"just started
",2,No,[],No,[],No,[],start
file236.txt.txt,"headaches, low b/p like 94/58back pain-rated severe, cramps at nite in legs and feet.  joints ache
",16,No,[],Yes,"['back pain', 'headache', 'joint pain', 'leg cramps']",No,[],"headache , low b/p like 94/58back pain-rated severe , cramp nite leg foot . joint ache"
file1456.txt.txt,"After a year on this medicine I can tell you it works. I have had bad symptoms if I forget to take my daily pill, so I never forget it. Other then that, I think it works very well for me.
",41,No,[],No,[],No,[],"After year medicine I tell work . I bad symptom I forget take daily pill , I never forget . Other , I think work well ."
file49.txt.txt,"BE CAREFUL WITH THIS MED. Thought this was the answer! However, after the 2nd month I started getting very weird...fidgety, restless, paranoia (by the 3rd month I was afraid to even drive!) It almost made me loose my mind! (What was left of it.) Stopped taking after 5 months, it has taken almost a year for me to recover from the side effects.
",63,No,[],No,[],No,[],"BE CAREFUL WITH THIS MED . thought answer ! However , 2nd month I start get weird ... fidgety , restless , paranoia ( 3rd month I afraid even drive ! ) It almost make loose mind ! ( What left . ) stop take 5 month , take almost year recover side effect ."
file154.txt.txt,"within 3 weeks of use, i have noticed a big difference in my depression and nerves. this medicine saved my life. but it is so expensive even with insurance.
",29,No,[],No,[],No,[],"within 3 week use , notice big difference depression nerve . medicine save life . expensive even insurance ."
file131.txt.txt,"within 4 hrs of taking the 1st pill I started vomiting, had difficulty swollowing, dizziness, blurry vision, thought I was going to die.
",23,No,[],Yes,"['dizziness', 'vomiting']",No,[],"within 4 hr take 1st pill I start vomit , difficulty swallow , dizziness , blurry vision , thought I go die ."
file1895.txt.txt,"I was prescribed Ecstapin (not the XR) a few years back.  I tried half of a pill, and had the feeling that I was wound up so tight, I could snap like a rubber band! I couldn't even urinate, my body felt so tense! It was terrifying.  I went to bed, and slept for 15 hours, staying in bed until I was sure it had all worn off.  Its a shame, because nothing really has worked well for me, and this sounded promising.  I'm way to scared to take any other drugs in the same class. SNRI?
",97,Yes,['ecstapin'],No,[],No,[],"I prescribed Ecstapin ( X ) year back . I try half pill , feel I wound tight , I could snap like rubber band ! I could n't even urinate , body felt tense ! It terrify . I go bed , slept 15 hour , stay bed I sure worn . Its shame , nothing really work well , sound promising . I 'm way scar take drug class . SRI ?"
file531.txt.txt,"I take Abidal for two reasons depression and neuropathic pain in my legs.  Abidal has helped me so very much with my leg pain and with my depression.  I can walk now without pain in my legs.  That to me is great.
",42,Yes,['abidal'],No,[],No,[],I take abidal two reason depression neuropathic pain leg . abidal help much leg pain depression . I walk without pain leg . That great .
file1234.txt.txt,"I have been on several different drugs for my depression and panic attacks. Thi sone is so far the best all the way around
",24,No,[],No,[],No,[],I several different drug depression panic attack . The sone far best way around
file1094.txt.txt,"I was on this for 9 months, up to 90mg a day.  Had the usual side effects but no other medication helped my depression as Abidal.  I couldn't believe the difference.  Now my new insurance doesn't cover it so I have to wean off it.  Now I have the brain zaps, lack of energy, dizziness, etc. from withdrawal that others have described on here.  Its is horrible, can't function hardly at all.  Would like to  other peoples schedules of getting off this stuff.  I am currently on 30mg. and taking one pill every 3 days now.  Just wondering how long others had to take it and what their final schedule was when they finally stopped.  So glad I read the withdrawal posts on here, now I know it isn't just me.  Anyone that can post some withdrawal schedule information, Iwould really appreciate it.  My Dr. wanted me to go from 90mg. daily to 60mg daily for one week, then one 60mg every other day for one week then stop.  Glad I didn't do it that way, went back and got some 30mg samples to wean off at slower rate.
",189,Yes,['abidal'],Yes,['dizziness'],Yes,"['90mg', '30mg.', '90mg.', '60mg', '60mg', '30mg']","I 9 month , 90mg day . Had usual side effect medication help depression abidal . I could n't believe difference . Now new insurance n't cover I wean . Now I brain zap , lack energy , dizziness , etc . withdrawal others described . Its horrible , ca n't function hardly . Would like people schedule get stuff . I currently 30mg . take one pill every 3 day . Just wonder long others take final schedule finally stop . So glad I read withdrawal post , I know n't . anyone post withdrawal schedule information , would really appreciate . My Dr. want go 90mg . daily 60mg daily one week , one 60mg every day one week stop . Glad I n't way , go back get 30mg sample wean slow rate ."
file1536.txt.txt,"I am taking 150 mg for about 2 months now during which time I slowly stopped taking another a-dep which was a nightmare in it self. Still feeling depressed/anxiety ect. I want to stop taking but not looking forward to detoxing again. Going to see my Phychtomorrow maybe I will try Abidal w/ essequal. ecstapin is not a happy pill.
",60,Yes,"['abidal', 'ecstapin', 'essequal']",No,[],Yes,['150 mg'],I take 150 mg 2 month time I slowly stop take another a-dep nightmare self . Still feel depressed/anxiety ect . I want stop take look forward detox . Going see Phychtomorrow maybe I try abidal w/ esexual . ecstatic happy pill .
file323.txt.txt,"I've been on abidal for 3 years.  I haven't had any problems with it.  No suicidial thoughts.
",17,Yes,['abidal'],No,[],No,[],I 've abidal 3 year . I n't problem . No suicidal thought .
file483.txt.txt,"After taking for 5 days I experienced stomach pain,vomiting,weakness so severe I was considering going to the ER.It also caused severe constpation.
",22,No,[],Yes,"['stomach pain', 'vomiting', 'weakness']",No,[],"After take 5 day I experienced stomach pain , vomit , weakness severe I consider go ER.It also cause severe constipation ."
file1201.txt.txt,"After breaking a leg, crushing my ankle, and having knee surgery to repair torn ligament, I needed an antidepressant with something to take care of residual pain. Works great.
",29,No,[],No,[],No,[],"After break leg , crush ankle , knee surgery repair torn ligament , I need antidepressant something take care residual pain . work great ."
file258.txt.txt,"I have been taking prexifan for a few months and my suicidal thoughts have disappeared.  I am a little more anxious and can't sit still but it's better than the depression and suicidal ideations.
",34,Yes,['prexifan'],No,[],No,[],I take prexifan month suicidal thought disappear . I little anxious ca n't sit still 's well depression suicidal ideation .
file1893.txt.txt,"After trying numerous other anti-depressants, I found Ecstapin.  No other has been able to decrease my depression and anxiety like it.  My depression decreased by about 75% and my anxiety about 90%.  I am now a motivated and happy woman!
",40,Yes,['ecstapin'],No,[],No,[],"After try numerous anti-depressants , I found Ecstapin . No able decrease depression anxiety like . My depression decrease 75 % anxiety 90 % . I motivate happy woman !"
file1381.txt.txt,"worked in a week! cleaning and running around without need for sleep! only side effect was bad dreams (ok!)
",19,No,[],No,[],No,[],work week ! cleaning run around without need sleep ! side effect bad dream ( ok ! )
file1996.txt.txt,"lost 20 lbs!!
",3,No,[],No,[],No,[],lose 20 lb ! !
file256.txt.txt,"I started this med about a week and a half ago and after the 4th day I started feeling much better.  I have so much more energy and interest in life again.
",32,No,[],No,[],No,[],I start med week half ago 4th day I start feel much well . I much energy interest life .
file147.txt.txt,"I find it hard to believe this drug can help anyone. All it does is cause severe bouts of insomnia. This drug does not work at all. and the insomnia lasts for up to two weeks after having stopped it. Think twice before taking it. I wish i had.
",49,No,[],Yes,['insomnia'],No,[],I find hard believe drug help anyone . All cause severe bout insomnia . This drug work . insomnia last two week stop . Think twice take . I wish .
file1160.txt.txt,"I was switched to this drug from Elevex when I started having episodes of dizziness.  Since starting Abidal things have gotten soooo much worse. I started having panic attacks(never had them before taking Abidal), night sweats, insomnia, urinary problems, nightmares, and increased anxiety.
",43,Yes,"['abidal', 'elevex']",Yes,"['dizziness', 'insomnia', 'nightmares', 'sweats']",No,[],"I switch drug clever I start episode dizziness . Since start abidal thing gotten oooo much bad . I start panic attack ( never take abidal ) , night sweat , insomnia , urinary problem , nightmare , increase anxiety ."
file353.txt.txt,"I had suicidal compulsiveness and finally attempted. Was taking Ecstapin. The phsyc hosp doc prescibed Abidal. In 2 days my suicide thoughts were almost gone. I sa almost because I'm not sure I'll ever be free from them but I am much much better now. Truly a life saver for me. Hope others who aren't getting results from what they are taking insist that their doc try others. To me the diff was absolutely astonishing. I've been very safe for 10 months now.
",83,Yes,"['abidal', 'ecstapin']",No,[],No,[],I suicidal compulsiveness finally attempt . Was take Ecstapin . The psec hosp doc prescribed abidal . In 2 day suicide thought almost go . I sa almost I 'm sure I 'll ever free I much much well . Truly life saver . Hope others n't get result take insist doc try others . To diff absolutely astonish . I 've safe 10 month .
file1590.txt.txt,"I was prescribed this medication in April and thought it was a godsend. It helped me through a very rough time in my life. By July, my head was feeling weird ( i.e. strange pressure behind my eyes, trouble focusing, apathy, swore I heard music in my head)and I was weaned off of it. I was receiving psychiatric counseling also so I had some good coping mechanisms already in place. Almost 3 months later, I am still getting a headache at the same time every day. My focus is back,the pressure behind my eyes went away and no more music but I don't think I can recommend this drug for more than 3 months at a time. The withdrawal headache for me is minor but for some, withdrawals from this drug are terrible.
",133,No,[],Yes,['headache'],No,[],"I prescribed medication April thought godsend . It help rough time life . By July , head feel weird ( i.e . strange pressure behind eye , trouble focus , apathy , swore I heard music head ) I wean . I receive psychiatric counsel also I good cop mechanism already place . Almost 3 month later , I still get headache time every day . My focus back , pressure behind eye go away music I n't think I recommend drug 3 month time . The withdrawal headache minor , withdrawal drug terrible ."
file1464.txt.txt,"It got me out of bed. Affected my sex life big time which was okay at the time. Did not enjoy the zappers.  Quit 10 days ago, it is zappy but easily doable.  It did its job okay.
",38,No,[],No,[],No,[],"It get bed . Affected sex life big time okay time . Did enjoy zapper . Quit 10 day ago , zappy easily doable . It job okay ."
file1171.txt.txt,"I feel so much better taking Abidal. As with all other antidepressant drugs I have taken I am on a much more even kiel. No more mood swings. I will admit I feel so much better I am making up for it by eating. My weight has gone up steadily since starting on antidepressants a couple years ago.  I am hoping one day to get off all medications.
",68,Yes,['abidal'],No,[],No,[],I feel much well take abidal . As antidepressant drug I take I much even kiel . No mood swing . I admit I feel much well I make eat . My weight go steadily since start antidepressant couple year ago . I hop one day get medication .
file1953.txt.txt,"My experience has been extremely positive. I believe this medication effectively relieved my depression symptoms. my energy level increased and my overall happiness increased dramatically. However, I have one side effect that is displeasing for me...weight gain. I gained 20 pounds with this medication; although some of the weight i would like to believe is due to my exercising everyday. i must say that I am now tapering off the medication because of the weight gain, and I have noticed that some of my depression symptoms are surfacing again. I can only hope that by taking this medication, I have developed alternative means of dealing with my depression because I am unwilling to accept the weight gain associated with ecstapin (at least for me that is).
",126,Yes,['ecstapin'],Yes,['weight gain'],No,[],"My experience extremely positive . I believe medication effectively relieve depression symptom . energy level increase overall happiness increase dramatically . However , I one side effect displease ... weight gain . I gain 20 pound medication ; although weight would like believe due exercise everyday . must say I taper medication weight gain , I notice depression symptom surface . I hope take medication , I developed alternative mean deal depression I unwilling accept weight gain associate ecstatic ( least ) ."
file1221.txt.txt,"I suffer from Bipolar I with refractory, breakout mixed moods.  I have been on (in order of effectiveness) abidal, elevex, ecstapin, escalan, promican, amicoran and  exulactin.  None has worked anywere nearly as well as abidal, both with reducing breakout severe depressive and mixed mood periods, but also with body aches and pains incidental to major depression.  Best drug so far, but side effects -- especially drop in sexual response -- are annoying.
",72,Yes,"['abidal', 'amicoran', 'ecstapin', 'elevex', 'escalan', 'exulactin', 'promican']",No,[],No,[],"I suffer bipolar I refractory , breakout mixed mood . I ( order effectiveness ) abidal , eleven , ecstatic , escalan , pemmican , alcoran exulactin . None work anywhere nearly well abidal , reduce breakout severe depressive mixed mood period , also body ache pain incidental major depression . Best drug far , side effect -- especially drop sexual response -- annoy ."
file1383.txt.txt,"this drug worked ok for me
",6,No,[],No,[],No,[],drug work ok
file372.txt.txt,"It made my hair fall out!!  Started taking Abidal for a sudden, major depressive episode.  It worked well at first, but soon the dry mouth and tremors became a problem.  It stopped working after a few months, so Exulactin was added.  My hair had also begun to fall out.  Weaned off the Abidal for that reason, which caused severe vertigo for several weeks, but eventually the side effects stopped.  I lost about half my hair, which hasn't really started growing back yet after 6 months.  That has been the most traumatic, and certainly didn't help with the depression.  I never would have taken Abidal had I known that was a documented side effect.  I'm now doing well on Exulactin extended release.  I've tried many antidepressants over the years and it is atrial and error process, but I would be wary of Abidal.
",142,Yes,"['abidal', 'exulactin']",Yes,"['dry mouth', 'vertigo']",No,[],"It make hair fall ! ! start take abidal sudden , major depressive episode . It work well first , soon dry mouth tremor become problem . It stop work month , Exulactin add . My hair also begin fall . lean abidal reason , cause severe vertigo several week , eventually side effect stop . I lose half hair , n't really start grow back yet 6 month . That traumatic , certainly n't help depression . I never would take abidal I know document side effect . I 'm well Exulactin extend release . I 've try many antidepressant year atrial error process , I would wary abidal ."
file497.txt.txt,"cost to much
",3,No,[],No,[],No,[],cost much
file113.txt.txt,"I began this med approximately 7 weeks ago, despite the one person who can't believe anyone is being honest in saying it helps. I can't believe the difference in side effects of the reviewsers. I am not lying when I say this medication is helping me so far, the side effects have been minimum. To the person who commented on the med not helping enough - ask your doc about an increase in dosage. You are only on 2 mg and I started out on 20mg. I had to go down to 15 mg because I felt too tired. The 15 mg with other meds (Ecstapin, Neuorontin, etc.) is much better. I am hoping that the med continues to help after being on so many over the years.
",128,Yes,['ecstapin'],No,[],Yes,"['2 mg', '20mg.', '15 mg', '15 mg']","I begin med approximately 7 week ago , despite one person ca n't believe anyone honest say help . I ca n't believe difference side effect reviewer . I lie I say medication help far , side effect minimum . To person comment med help enough - ask doc increase dosage . You 2 mg I start 20mg . I go 15 mg I felt tire . The 15 mg med ( Ecstapin , Neuorontin , etc . ) much well . I hop med continue help many year ."
file1278.txt.txt,"Liver problems? I have Hepatitis C,but Dr.s act like it's no big deal. I have profuse sweating , and get spurts of  hyper  on diet drug type of feeling. I only take 20mg. because i am very sensitive to meds.
",40,No,[],Yes,['sweating'],Yes,['20mg.'],"Liver problem ? I hepatitis C , Dr.s act like 's big deal . I profuse sweat , get spurt hyper diet drug type feel . I take 20mg . sensitive med ."
file1376.txt.txt,"this is my 1st day on this med now am worried bout starten this maybe i will never come off this again how  long does it take 2 work did not no allthe facts b4  i took it 1hour ago
",40,No,[],No,[],No,[],1st day med worried bout start maybe never come long take 2 work lathe fact b4 take 1hour ago
file33.txt.txt,"i have suffered from treatment resistant longterm depression panic disorder and a whole host of other titles for28years now,prexifan at 5mgs added to my other meds is helping but has its side effects
",33,Yes,['prexifan'],No,[],Yes,['5mg'],"suffer treatment resistant longterm depression panic disorder whole host title for28years , prexifan 5ms add med help side effect"
file267.txt.txt,"Prexifan w/Benztropine. I've only been on it for 8 days. Having BLURRED VISION. Anyone else have this side affect? Taking 10mg
",21,Yes,['prexifan'],Yes,['blurred vision'],Yes,['10mg'],Prexifan w/Benztropine . I 've 8 day . Having BLURRED VISION . anyone else side affect ? Taking 10mg
file1555.txt.txt,"I have been on Ecstapin for about 10 years now. I tried other drugs, but they didn't work or made me really ill. I also have problems with severe anxiety and this has really helped! I can always tell if I've forgotten to take it though, and I have read the other comments about coming off of it. If I miss a day I get nauseated and woosie. It has caused me to have high blood pressure, but, when I think of how much better I feel and how it helps the anxiety, well, I guess it's worth it.
",99,Yes,['ecstapin'],Yes,"['high blood pressure', 'nausea']",No,[],"I Ecstapin 10 year . I try drug , n't work make really ill . I also problem severe anxiety really help ! I always tell I 've forgotten take though , I read comment come . If I miss day I get nauseate toosie . It cause high blood pressure , , I think much well I feel help anxiety , well , I guess 's worth ."
file1932.txt.txt,"Ecstapin has brought me partially out of the  FOG,  but have added Prexifan and I feel much better.  I believe this combo will be my answer.
",26,Yes,"['ecstapin', 'prexifan']",No,[],No,[],"Ecstapin brought partially OG , add Prexifan I feel much well . I believe combo answer ."
file1683.txt.txt,"first drug i feel good about results..
",7,No,[],No,[],No,[],first drug feel good results..
file1908.txt.txt,"Please be carefull!!!  This stuff worked great for me for three years but when it came time to get off of it,  well lets just say  YIKES!!!!  i have been having brain zaps and depersonalization for 4 months. I am afraid that if it does not quit i may haveto go back to it.  But it really did work great for me.  Hope this helps someone.
",66,No,[],No,[],No,[],"Please carefull ! ! ! This stuff work great three year come time get , well let say YIKES ! ! ! ! brain zap depersonalization 4 month . I afraid quit may go back . But really work great . Hope help someone ."
file1061.txt.txt,"Combined with several other medications for depression and anxiety I still did not feel as if the Abidal made any difference.  When I stopped taking it I became easily agitated or annoyed with people, especially children. I also cried over lots of things I didn't cry about before or had stopped crying about.
",53,Yes,['abidal'],No,[],No,[],"combine several medication depression anxiety I still feel abidal make difference . When I stop take I become easily agitate annoyed people , especially child . I also cry lot thing I n't cry stop cry ."
file1005.txt.txt,"making me get stomach cramps, crying alot, sleeplessness, suicidle
",9,No,[],Yes,['sleeplessness'],No,[],"make get stomach cramp , cry clot , sleeplessness , suicide"
file423.txt.txt,"I started taking this med just before Christmas. I have MS and I have a lot of pain and depression. I was looking here to see how others felt about this med. So far I have put on 20 pounds and I have lost all ambition to do anything at all. I fits of anger, loneliness, and endless craving for food all the time. It has not help my pain at all. But I'm sure the doctors thought that it would. I do believe I was better off on my old meds and I would like to go back to them. Please tell everyone even your doctors to check this med out more carefully before taking it.
",117,No,[],Yes,['back pain'],No,[],"I start take med Christmas . I MS I lot pain depression . I look see others felt med . So far I put 20 pound I lose ambition anything . I fit anger , loneliness , endless crave food time . It help pain . But I 'm sure doctor thought would . I believe I well old med I would like go back . Please tell everyone even doctor check med carefully take ."
file1673.txt.txt,"Was on Ecstapin for a few months, went off because it didnt really work for me. Still very weepy and depressed. I had no side effects taking it or coming off of it. Maybe becuase I was put on Cenerol while weaning off of it? I dont know, but I know one person who loves it and one person who had to go off of it cause she kept hearing music in her head ! I think everyone is different and will have a different experience. Dont let anyone talk you into or out of anything. If you trust your M.D., see what he or she says.
",107,Yes,"['cenerol', 'ecstapin']",No,[],No,[],"Was Ecstapin month , go didnt really work . Still weepy depressed . I side effect take come . maybe I put general wean ? I dont know , I know one person love one person go cause kept hearing music head ! I think everyone different different experience . Don let anyone talk anything . If trust M.D. , see say ."
file1384.txt.txt,"Been on this drug for about 10 years, worked very well at first but over time it becomes very in-effective and the withdrawels if you miss a dose is one of the worst feeling ive experianced, sort of wanting to eat your own face off. I have cronic pain from 3 major back surgerys, my Dr wants to put me on Abidal but I hear those withdrawels are just as bad. I know to take my meds everyday but just being a few hours late is like missing the dose all together. And here I thought it was just a placebo...I think not. Good luck to you if you are just starting this drug, it's either a wonder drug or just another issue in your life, there is no in between
",131,Yes,['abidal'],Yes,['back pain'],No,[],"Been drug 10 year , work well first time becomes in-effective withdrawal miss dose one bad feel ive experienced , sort want eat face . I chronic pain 3 major back surgery , Dr want put abidal I hear withdrawal bad . I know take med everyday hour late like miss dose together . And I thought placebo ... I think . Good luck start drug , 's either wonder drug another issue life ,"
file1321.txt.txt,"Took care of the depression but long term it caused major weight gain.
",13,No,[],Yes,['weight gain'],No,[],take care depression long term cause major weight gain .
file436.txt.txt,"I have been very satisfied with Abidal for the past three years but it has not helped much with anxiety. Now my insurance co-pay has increased to $150 a month so I am trying another med - Ecstapin. I have read such bad reviews about it that I am fearful to start it.
",53,Yes,"['abidal', 'ecstapin']",No,[],No,[],I satisfied abidal past three year help much anxiety . Now insurance co-pay increase $ 150 month I try another med - Ecstapin . I read bad review I fearful start .
file1255.txt.txt,"Helped with anxiety and depression but the sexual side effects worse than Escalan and Cenerol.  60mg kills sexual ability, 30mg with 5mg to 10mg of Cenerol is a little better.  Disappointed in physical reaction since this medication claims to have less sexual side effects.
",44,Yes,"['cenerol', 'escalan']",No,[],Yes,"['60mg', '30mg', '5mg', '10mg']","help anxiety depression sexual side effect bad escalan general . 60mg kill sexual ability , 30mg 5mg 10mg general little well . disappointed physical reaction since medication claim less sexual side effect ."
file1117.txt.txt,"after taking Abidal for a period of a few weeks, my painful joints were no longer painful.  My mood went from very low to quite good.  I recommend Abidal highly. I have had no bad side effects.
",37,Yes,['abidal'],Yes,['joint pain'],No,[],"take abidal period week , painful joint longer painful . My mood go low quite good . I recommend abidal highly . I bad side effect ."
file320.txt.txt,"Abidal works great for me,The only side effect is my sex drive but I'll work on that too.
",18,Yes,['abidal'],No,[],No,[],"abidal work great , The side effect sex drive I 'll work ."
file1943.txt.txt,"I would not recommend this medicine to anyone! The overall effect of it on my depression was great. I was awesome on the medicine. I am trying to come off of it right now, been doing so for a week, and it is horrible! Brain tremors, throwing up, pounding migraines, etc.
",51,No,[],No,[],No,[],"I would recommend medicine anyone ! The overall effect depression great . I awesome medicine . I try come right , week , horrible ! Brain tremor , throw , pound migraine , etc ."
file1491.txt.txt,"When I first started taking Ecstapin, I had horrible ringing in my ears. Then came the weight gain. All told, I've gained about 45 lbs. My psychiatrist has repeatedly told me that this drug  doesn't cause weight gain  but hey, it's right there onthe label. My mother also gained about that much weight, but the dr. kept insisting it was my diet or exercise, neither of which changed. Most of the weight was in my abdomen, making me look about 6-7 months pregnant. She put me on Aquiven to help lose the weight. Now I have side effects from that as well. I will be switching medications (and doctors) very shortly, just trying to time it correctly for some life events since I've heard the withdrawal is terrible.
",128,Yes,"['aquiven', 'ecstapin']",Yes,"['itching', 'weight gain']",No,[],"When I first start take Ecstapin , I horrible ring ear . Then come weight gain . All told , I 've gain 45 lb . My psychiatrist repeatedly told drug n't cause weight gain hey , 's right onethe label . My mother also gain much weight , dr. kept insist diet exercise , neither change . Most weight abdomen , make look 6-7 month pregnant . She put quiver help lose weight . Now I side effect well . I switch medication ( doctor ) shortly , try time correctly life event since I 've heard withdrawal terrible ."
file1280.txt.txt,"less depresssion
",2,No,[],No,[],No,[],less depression
file1970.txt.txt,"I have suffered from Chronic Depression, Panic Disorder, and Social Anxiety for a very long time now and it has only gotten worse over the years. Ecstapin has worked the best of any drug I have tried in regards to Depression and Panic treatment. I am now up to 225mg per day, and I think I found my correct dosage. It has been months since I have experienced any panic attacks, and severe depression bouts are virtually gone as well. If you have started this medication, be sure to converse with your doctor frequently to find the dose that is best for you. Also, this is an SNRI drug- which means it works for serotonin and norepinephran- but, the benefits of norepinephran cannot be seen at a low dose; if you stop increasing at an early stage, you may as well be taking an ordinary SSRI like Escalan, etc.
",149,Yes,"['ecstapin', 'escalan']",No,[],Yes,['225mg'],"I suffer Chronic Depression , Panic Disorder , Social anxiety long time gotten bad year . Ecstapin work best drug I try regard Depression Panic treatment . I 225mg per day , I think I found correct dosage . It month since I experienced panic attack , severe depression bout virtually go well . If start medication , sure converse doctor frequently find dose best . Also , SRI drug- mean work serotonin norepinephrine- , benefit norepinephrine see low dose ; stop increase early stage , may well take ordinary SSRI like escalan , etc ."
file333.txt.txt,"My hair has changed a lot.  Hair stylest said that it looks damaged, and it is unusal for my hair.  They only change has been my starting this drug the last two or three months.  But it is not mentioned in the side effects.  So not sure this is the cause?
",51,No,[],No,[],No,[],"My hair change lot . hair stylet say look damage , unusual hair . They change start drug last two three month . But mention side effect . So sure cause ?"
file211.txt.txt,"Prexifan has been a great help with my antidepressant, however I have gained 20 pounds in 2 months.  I am recovering from a severe Major Depression.
",26,Yes,['prexifan'],No,[],No,[],"Prexifan great help antidepressant , however I gain 20 pound 2 month . I recover severe Major Depression ."
file1403.txt.txt,"although I do go through periods of severe sweating and if i change the time of taking the meds it screws up my schedule, I have seen alot of benifits too it including just feeling better, being happy at times, less fatigue, more energy, Etc.
",45,No,[],Yes,['sweating'],No,[],"although I go period severe sweat change time take med screw schedule , I see clot benefit include feel well , happy time , less fatigue , energy , etc ."
file1561.txt.txt,"The medication helped with my depression and my anxiety.  I no longer feel like a prisoner in my home, I get out more and feel more normal
",27,No,[],No,[],No,[],"The medication help depression anxiety . I longer feel like prisoner home , I get feel normal"
file218.txt.txt,"I tried every anti-depressant in the book, along with every other treatment possible. I been on Amicoran for about 3 years and recently added Prexifan (w/o any side effects). I've been fighting this major depression for almost 18 years.  Prexifan is the firstsign of real hope I've found in all these years. Beginning to laugh more, dance more and just overall feel better.  But, I still lack energy and would love it if the Prexifan would do about triple of what it's done so far.  Maybe, I would truly find my oldself again.  I miss her a great deal.  And, my 14 year old daughter has never met her, only seen this person on old home videos.  Good luck to all of you out there who have been suffering needlessly.  AJ
",131,Yes,"['amicoran', 'prexifan']",No,[],No,[],"I try every anti-depressant book , along every treatment possible . I Alcoran 3 year recently add Prexifan ( w/o side effect ) . I 've fight major depression almost 18 year . Prexifan firstling real hope I 've found year . begin laugh , dance overall feel well . But , I still lack energy would love Prexifan would triple 's do far . maybe , I would truly find oneself . I miss great deal . And , 14 year old daughter never met , see person old home video . Good luck suffer needlessly . AJ"
file1311.txt.txt,"The side effects were terrible. It made me very sick.
",10,No,[],No,[],No,[],The side effect terrible . It make sick .
file1581.txt.txt,"Began taking Ecstapin 2 years ago after suffering from depression, anxiety for as long as i can remember.  Noticed a difference right away, moved out, got a good job, better decision making.  Now not noticing a lot of difference other than not as bad depression.  Side effects noticed, sweating A LOT more, vivid dreams, tired a lot, occasional headaches.  Missing a dose, NOT A GOOD IDEA! 24 hours are manageable, 48 hours- mind numbing migrane. Had to drive home at night with sunglasses one because of sensitivity to light.  Only on 75 mg, not sure may need higher dose but nervous.
",101,Yes,['ecstapin'],Yes,"['headache', 'sweating']",Yes,['75 mg'],"begin take Ecstapin 2 year ago suffer depression , anxiety long remember . notice difference right away , move , get good job , well decision make . Now notice lot difference bad depression . side effect notice , sweat A LO , vivid dream , tire lot , occasional headache . kiss dose , NOT A GD IDEA ! 24 hour manageable , 48 hours- mind numb migrate . Had drive home night sunglass one sensitivity light . Only 75 mg , sure may need high dose nervous ."
file1274.txt.txt,"This is  wonder drug  for me.  For the first time in years I feel like  myself  and am taking interest in participating in living.  More energy, better sleep, better feeling overall.
",31,No,[],No,[],No,[],"This wonder drug . For first time year I feel like take interest participate living . More energy , well sleep , well feel overall ."
file1262.txt.txt,"I take the Ecstapin I like it for the most part There are still times when i feel blue
",19,Yes,['ecstapin'],No,[],No,[],I take Ecstapin I like part There still time feel blue
file274.txt.txt,"ick=""toggle('comTrunc1'); toggle('comFull1');return false;"" href=""#"">Show Full Comment</a></p>
",6,No,[],No,[],No,[],ick= '' toggle ( 'comTrunc1 ' ) ; toggle ( 'comFull1 ' ) ; return false ; '' pref= '' # '' > Show Full comment < /a > < /p >
file1626.txt.txt,"I have had problems with depression and anxiety since experiencing severe stress related to a bad marriage, extremely stressful job, going to college part-time and raising my son........all at the same time.....starting in 1996.  I went through a lot of doctors, therapists, group and medicine to get to the normal state I am in today.  One out of the five therapists I experienced was effective.  Group, for me, was useless.  I take 225 mg of Ecstapin once a day and a light dose of Amelorex twice a day.  That, combined with putting my foot down and taking charge of my life made all the difference.  I am a very happy, in charge, successful person today due to my medication and life adjustments.
",122,Yes,"['amelorex', 'ecstapin']",No,[],Yes,['225 mg'],"I problem depression anxiety since experience severe stress related bad marriage , extremely stressful job , go college part-time raise son ... ... ..all time ... ..starting 1996 . I go lot doctor , therapist , group medicine get normal state I today . One five therapist I experienced effective . group , , useless . I take 225 mg Ecstapin day light dose Amelorex twice day . That , combine put foot take charge life make difference . I happy , charge , successful person today due medication life adjustment ."
